/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/ASS/Alignement_CLADIMED_EMDN.json: line 0, col 0, Error - Conformance resource /home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/ASS/Alignement_CLADIMED_EMDN.json - the canonical URL (https://interop.esante.gouv.fr/ig/terminologie/ConceptMap/alignement-cladimed-emdn) does not match the URL (urn:x-evn-master:alignement-cladimed-emdn) (INVALID)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Error - Conformance resource /home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json - the canonical URL (https://interop.esante.gouv.fr/ig/terminologie/ValueSet/1.2.250.1.213.1.1.4.2.281.21) does not match the URL (https://smt.esante.gouv.fr/fhir/ValueSet/JDV_Tumeur_CISIS) (INVALID)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Info - Unknown Code 'B21' in the system 'https://smt.esante.gouv.fr/terminologie-cim-10|1.1.0' (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.2' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.3' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.7' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'B21.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.2' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.3' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.4' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.5' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.6' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C00.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C01' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.2' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.3' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.4' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C02.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C03' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C03.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C03.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C03.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C04' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C04.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C04.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C04.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C04.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C05' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C05.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C05.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C05.2' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C05.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C05.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C06' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C06.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C06.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C06.2' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C06.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C06.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C07' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C08' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C08.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C08.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C08.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C08.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C09' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C09.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C09.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C09.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C09.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.0' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.1' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.2' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.3' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.4' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.8' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C10.9' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
/home/runner/work/IG-terminologie-de-sante/IG-terminologie-de-sante/input/ontoserver/JDV/JDV_Tumeur_CISIS.json: line 0, col 0, Warning - The code 'C11' is not valid in the system https://smt.esante.gouv.fr/terminologie-cim-10 (BUSINESSRULE)
